-5.0	-283.0
-4.89898989899	-269.1728292
-4.79797979798	-255.76800244
-4.69696969697	-242.77933606
-4.59595959596	-230.200646399
-4.49494949495	-218.025749795
-4.39393939394	-206.248462587
-4.29292929293	-194.862601116
-4.19191919192	-183.861981719
-4.09090909091	-173.240420736
-3.9898989899	-162.991734507
-3.88888888889	-153.109739369
-3.78787878788	-143.588251663
-3.68686868687	-134.421087727
-3.58585858586	-125.6020639
-3.48484848485	-117.124996522
-3.38383838384	-108.983701931
-3.28282828283	-101.171996467
-3.18181818182	-93.6836964688
-3.08080808081	-86.5126182754
-2.9797979798	-79.6525782259
-2.87878787879	-73.0973926594
-2.77777777778	-66.840877915
-2.67676767677	-60.8768503317
-2.57575757576	-55.1991262487
-2.47474747475	-49.8015220051
-2.37373737374	-44.6778539399
-2.27272727273	-39.8219383922
-2.17171717172	-35.2275917011
-2.07070707071	-30.8886302057
-1.9696969697	-26.7988702452
-1.86868686869	-22.9521281584
-1.76767676768	-19.3422202847
-1.66666666667	-15.962962963
-1.56565656566	-12.8081725324
-1.46464646465	-9.87166533203
-1.36363636364	-7.14725770098
-1.26262626263	-4.62876597832
-1.16161616162	-2.31000650315
-1.06060606061	-0.184795614548
-0.959595959596	1.7530503484
-0.858585858586	3.5097150466
-0.757575757576	5.09138214097
-0.656565656566	6.50423529242
-0.555555555556	7.75445816187
-0.454545454545	8.84823441022
-0.353535353535	9.79174769839
-0.252525252525	10.5911816873
-0.151515151515	11.2527200378
-0.0505050505051	11.782546411
0.0505050505051	12.1868444675
0.151515151515	12.4717978685
0.252525252525	12.6435902748
0.353535353535	12.7084053472
0.454545454545	12.6724267468
0.555555555556	12.5418381344
0.656565656566	12.322823171
0.757575757576	12.0215655174
0.858585858586	11.6442488346
0.959595959596	11.1970567835
1.06060606061	10.686173025
1.16161616162	10.11778122
1.26262626263	9.49806502944
1.36363636364	8.8332081142
1.46464646465	8.12939413521
1.56565656566	7.39280675338
1.66666666667	6.62962962963
1.76767676768	5.84604642486
1.86868686869	5.0482408
1.9696969697	4.24239641595
2.07070707071	3.43469693363
2.17171717172	2.63132601394
2.27272727273	1.83846731781
2.37373737374	1.06230450614
2.47474747475	0.309021239845
2.57575757576	-0.415198820157
2.67676767677	-1.10417201296
2.77777777778	-1.75171467764
2.87878787879	-2.3516431533
2.9797979798	-2.89777377901
3.08080808081	-3.38392289387
3.18181818182	-3.80390683696
3.28282828283	-4.15154194738
3.38383838384	-4.4206445642
3.48484848485	-4.60503102652
3.58585858586	-4.69851767342
3.68686868687	-4.69492084399
3.78787878788	-4.58805687731
3.88888888889	-4.37174211248
3.9898989899	-4.03979288858
4.09090909091	-3.5860255447
4.19191919192	-3.00425641993
4.29292929293	-2.28830185335
4.39393939394	-1.43197818404
4.49494949495	-0.42910175111
4.59595959596	0.72651110637
4.69696969697	2.04104404931
4.79797979798	3.52068073862
4.89898989899	5.17160483521
5.0	7.0
